"","AirPtCd","mean_error","TrueValGreater","longitude","latitude","city","AbsError","SquaredErrorAvg","dists","latDists","season","measure"
"716","KDOV",0.120171673819742,TRUE,-75.5267,39.1619,"Dover",0.120171673819742,14.8583690987124,460.738822568871,0.0037319999999994,"winter","max"
"717","KDSM",2.23175965665236,TRUE,-93.6167,41.5833,"Des Moines",2.23175965665236,22.8497854077253,2017.23556537982,-0.0172448000000003,"winter","max"
"718","KEED",0.974248927038627,TRUE,-114.6,34.8333,"Needles",0.974248927038627,13.4892703862661,2086.08365091884,-0.014759699999999,"winter","max"
"719","KELP",0.703862660944206,TRUE,-106.483,31.7667,"El Paso",0.703862660944206,10.8497854077253,567.964708034671,0.00482219999999955,"winter","max"
"720","KEUG",1.48917748917749,TRUE,-123.083,44.05,"Eugene",1.48917748917749,20.034632034632,378.601308770283,-0.00206909999999993,"winter","max"
"721","KEYE",1.81974248927039,TRUE,-86.1667,39.7667,"Indianapolis",1.81974248927039,21.7339055793991,763.400582576301,-0.00170299999999912,"winter","max"
"722","KEYW",0.648068669527897,TRUE,-81.8,24.55,"Key West",0.648068669527897,4.2618025751073,2103.57919721721,-0.00505929999999921,"winter","max"
"723","KFAR",3.07792207792208,TRUE,-96.8,46.8667,"Fargo",3.07792207792208,25.7705627705628,1401.16185528042,-0.0104862999999966,"winter","max"
"724","KFAT",-0.0901287553648069,FALSE,-119.8,36.7333,"Fresno",0.0901287553648069,15.8068669527897,1253.6693977173,-0.00449809999999928,"winter","max"
"725","KFLG",0.995708154506438,TRUE,-111.683,35.2167,"Flagstaff",0.995708154506438,12.0429184549356,3536.31790056298,0.0184163999999996,"winter","max"
"726","KFSD",1.78540772532189,TRUE,-96.7333,43.55,"Sioux Falls",1.78540772532189,15.9055793991416,626.1057743288,0.0054040999999998,"winter","max"
"727","KGCK",0.288793103448276,TRUE,-100.883,37.9667,"Garden City",0.288793103448276,28.5301724137931,1063.93336829822,-0.00498979999999705,"winter","max"
"728","KGEG",-0.330472103004292,FALSE,-117.433,47.6667,"Spokane",0.330472103004292,14.931330472103,1023.79228456751,0.00791979999999626,"winter","max"
"729","KGJT",0.420600858369099,TRUE,-108.55,39.0833,"Grand Junction",0.420600858369099,17.6909871244635,2157.73270809197,0.0194295000000011,"winter","max"
"730","KGRR",1.02575107296137,TRUE,-85.6667,42.9667,"Grand Rapids",1.02575107296137,12.5450643776824,387.91371903789,0.00334010000000262,"winter","max"
"731","KHKS",0.566523605150215,TRUE,-90.2,32.3333,"Jackson",0.566523605150215,20.7725321888412,4088.87190569354,0.0345427000000029,"winter","max"
"732","KHLN",1.40772532188841,TRUE,-112.033,46.5833,"Helena",1.40772532188841,48.5665236051502,800.73374060081,-0.005845199999996,"winter","max"
"733","KHOT",0.90948275862069,TRUE,-93.05,34.5167,"Hot Springs",0.90948275862069,19.823275862069,1518.47889364846,0.0129996000000006,"winter","max"
"734","KHQM",0.59656652360515,TRUE,-123.9,46.9833,"Hoquiam",0.59656652360515,4.67381974248927,853.309367122011,0.00237529999999708,"winter","max"
"735","KHVN",1.03862660944206,TRUE,-72.9167,41.3167,"New Haven",1.03862660944206,13.9484978540773,1323.88716866813,0.00842600000000004,"winter","max"
"736","KHVR",1.58798283261803,TRUE,-109.717,48.55,"Harve",1.58798283261803,25.9055793991416,2429.79861836985,9.99999997475243e-07,"winter","max"
"737","KIDA",-0.0171673819742489,FALSE,-112.017,43.5,"Idaho Falls",0.0171673819742489,21.1330472103004,2087.46524335901,0.00733929999999816,"winter","max"
"738","KILM",1.97424892703863,TRUE,-77.95,34.2333,"Wilmington",1.97424892703863,19.4763948497854,971.337261675213,0.00757449999999693,"winter","max"
"739","KLBF",1.81115879828326,TRUE,-100.767,41.1333,"North Platte",1.81115879828326,26.2660944206009,965.097085765199,-0.00697590000000048,"winter","max"
"740","KLMT",1.62337662337662,TRUE,-121.733,42.1667,"Klamath Falls",1.62337662337662,20.965367965368,7609.54332354419,-0.0581670000000045,"winter","max"
"741","KLND",1.81465517241379,TRUE,-108.667,42.8333,"Lander",1.81465517241379,46.3405172413793,5206.03966996804,0.000286000000002673,"winter","max"
"742","KLNK",1.68240343347639,TRUE,-96.6667,40.8333,"Lincoln",1.68240343347639,22.1974248927039,3734.66705744887,0.019683999999998,"winter","max"
"743","KLUK",1.76824034334764,TRUE,-84.5,39.1333,"Cincinnati",1.76824034334764,23.4592274678112,3508.24894508394,0.0301818000000011,"winter","max"
"744","KLWS",-0.233438485804416,FALSE,-117.033,46.4,"Lewiston",0.233438485804416,19.7854889589905,2446.78098712962,-0.000408900000003598,"winter","max"
"745","KMDW",2.60944206008584,TRUE,-87.6167,41.8333,"Chicago",2.60944206008584,22.5150214592275,5094.91498753921,-0.0448135999999977,"winter","max"
"746","KMEM",1.931330472103,TRUE,-90.05,35.15,"Memphis",1.931330472103,18.68669527897,106.331049738634,0.000465699999999458,"winter","max"
"747","KMHT",2.33476394849785,TRUE,-71.5,43,"Manchester",2.33476394849785,20.7725321888412,3718.35752814,0.00436030000000187,"winter","max"
"748","KMIA",2.97424892703863,TRUE,-80.2,25.7667,"Miami",2.97424892703863,15.1459227467811,993.779899555213,0.00502020000000059,"winter","max"
"749","KMKC",1.90557939914163,TRUE,-94.5833,39.1,"Kansas City",1.90557939914163,22.7982832618026,410.576024691062,0.000273499999998705,"winter","max"
"750","KMKE",2.18454935622318,TRUE,-87.9167,43.0333,"Milwaukee",2.18454935622318,17.7811158798283,1040.14848769965,-0.00560250000000195,"winter","max"
"751","KMLF",1.97844827586207,TRUE,-112.083,38.7667,"Richfield",1.97844827586207,43.1422413793103,647.259049175017,-0.00576730000000225,"winter","max"
"752","KMPV",0.523605150214592,TRUE,-72.5333,44.25,"Montpelier",0.523605150214592,22.6351931330472,3542.12266104622,-0.0100593000000018,"winter","max"
"753","KMSP",1.81974248927039,TRUE,-93.2333,44.9833,"Minneapolis",1.81974248927039,16.2660944206009,2575.9894720597,0.00554699999999997,"winter","max"
"754","KMXF",0.218884120171674,TRUE,-86.3,32.35,"Montgomery",0.218884120171674,18.3476394849785,1863.58303500952,-0.0168052000000003,"winter","max"
"755","KNEW",2.08154506437768,TRUE,-90.0667,29.95,"New Orleans",2.08154506437768,16.0300429184549,481.210543212123,-0.00106579999999923,"winter","max"
"756","KNIP",1.52789699570815,TRUE,-81.6667,30.3667,"Jacksonville",1.52789699570815,13.3991416309013,3971.13768996489,0.0345162000000023,"winter","max"
"757","KNYC",1.97854077253219,TRUE,-73.9667,40.7833,"New York",1.97854077253219,19.9785407725322,8505.08799071132,0.0705247,"winter","max"
"758","KOFP",-0.0686695278969957,FALSE,-77.4833,37.55,"Richmond",0.0686695278969957,13.5021459227468,4300.76701872547,0.00927539999999993,"winter","max"
"759","KOLS",-0.206008583690987,FALSE,-110.933,31.35,"Nogales",0.206008583690987,8.3175965665236,1073.54273830622,0.00962250000000253,"winter","max"
"760","KOSU",1.01716738197425,TRUE,-83.0167,40,"Columbus",1.01716738197425,21.0257510729614,4574.13682601858,0.0388244999999969,"winter","max"
"761","KP68",2.13793103448276,TRUE,-117.067,39.4833,"Austin",2.13793103448276,32.1034482758621,1029.41063264993,-0.00927010000000195,"winter","max"
"762","KPHL",1.62660944206009,TRUE,-75.1667,39.95,"Philadelphia",1.62660944206009,17.1115879828326,313.487670211171,-0.00258389999999764,"winter","max"
"763","KPHX",1.07725321888412,TRUE,-112.067,33.4833,"Phoenix",1.07725321888412,7.20600858369099,3928.24985379999,0.034922899999998,"winter","max"
"764","KPIR",0.270386266094421,TRUE,-100.35,44.3667,"Pierre",0.270386266094421,21.5064377682403,299.248060483079,-8.76000000005206e-05,"winter","max"
"765","KPVD",2.25751072961373,TRUE,-71.4,41.8333,"Providence",2.25751072961373,18.8497854077253,1485.33776895833,0.00931090000000268,"winter","max"
"766","KPVU",-1.62931034482759,FALSE,-111.6608,40.2444,"Provo",1.62931034482759,26.7844827586207,1187.91108120391,0.0105561999999964,"winter","max"
"767","KPWM",1.90987124463519,TRUE,-70.25,43.6667,"Portland",1.90987124463519,20.5450643776824,1007.79630723222,0.00760069999999757,"winter","max"
"768","KRDU",1.60085836909871,TRUE,-78.65,35.7667,"Raleigh",1.60085836909871,15.8755364806867,1785.47951589642,-0.0128897000000023,"winter","max"
"769","KRNO",2.48497854077253,TRUE,-119.817,39.5,"Reno",2.48497854077253,22.1845493562232,3301.47148929249,-0.0296329000000028,"winter","max"
"770","KROA",1.3862660944206,TRUE,-79.95,37.2833,"Roanoke",1.3862660944206,19.7210300429185,1565.43474506134,0.0123295999999939,"winter","max"
"771","KSAC",0.579399141630901,TRUE,-121.5,38.5833,"Sacramento",0.579399141630901,11.0343347639485,524.33298167312,0.00172810000000112,"winter","max"
"772","KSAF",3.17241379310345,TRUE,-105.95,35.6833,"Santa Fe",3.17241379310345,22.9396551724138,1177.31721917576,-0.00367519999999644,"winter","max"
"773","KSAN",1.16197183098592,TRUE,-117.15,32.72,"San Diego",1.16197183098592,7.06338028169014,1141.54798179202,0.0042619999999971,"winter","max"
"774","KSDF",2.78879310344828,TRUE,-85.7667,38.25,"Louisville",2.78879310344828,26.7370689655172,779.904730399294,-0.00266469999999686,"winter","max"
"775","KSFO",0.957081545064378,TRUE,-122.433,37.7833,"San Francisco",0.957081545064378,7.7725321888412,1515.03038392059,0.00837049999999806,"winter","max"
"776","KSGF",1.82403433476395,TRUE,-93.2833,37.2167,"Springfield",1.82403433476395,23.8583690987124,1173.21920940027,0.0077428000000026,"winter","max"
"777","KSGU",-2.34459459459459,FALSE,-113.5781,37.0953,"St. George",2.34459459459459,22.0202702702703,871.586666669498,-0.00122779999999523,"winter","max"
"778","KSKF",-0.231759656652361,FALSE,-98.55,29.3833,"San Antonio",0.231759656652361,13.6480686695279,7099.94580249087,-0.040821900000001,"winter","max"
"779","KSLC",0.987068965517241,TRUE,-111.9,40.7667,"Salt Lake City",0.987068965517241,19.9956896551724,1001.84611400644,0.00592069999999723,"winter","max"
"780","KSMN",-0.341991341991342,FALSE,-113.9,45.1833,"Salmon",0.341991341991342,43.2164502164502,898.318492974142,0.00754530000000386,"winter","max"
"781","KSPI",2.52360515021459,TRUE,-89.6333,39.8,"Springfield",2.52360515021459,25.4077253218884,2490.26101897557,0.0182786999999962,"winter","max"
"782","KSVN",0.879828326180258,TRUE,-81.0833,32.0833,"Savannah",0.879828326180258,12.0729613733906,792.196843724882,0.00240110000000016,"winter","max"
"783","KSYR",1.78111587982833,TRUE,-76.1333,43.0333,"Syracuse",1.78111587982833,20.9055793991416,2009.01028669697,-0.0148221000000035,"winter","max"
"784","KTAD",0.824034334763948,TRUE,-104.5,37.1667,"Trinidad",0.824034334763948,31.2703862660944,310.399453870146,-0.00276320000000396,"winter","max"
"785","KTIK",-0.124463519313305,FALSE,-97.4667,35.4333,"Oklahoma City",0.124463519313305,20.3390557939914,5901.65411337577,-0.0342601999999985,"winter","max"
"786","KTPA",0.665236051502146,TRUE,-82.45,27.95,"Tampa",0.665236051502146,6.16738197424893,709.194316816021,-0.000575000000001324,"winter","max"
"787","KTYS",0.476394849785408,TRUE,-83.9333,35.95,"Knoxville",0.476394849785408,23.9356223175966,1636.29206327496,-0.0106383999999977,"winter","max"
"788","KVGT",-0.351931330472103,FALSE,-115.2,36.1667,"Las Vegas",0.351931330472103,10.3347639484979,5425.5663552171,-0.00324119999999795,"winter","max"
"789","KVUO",0.828326180257511,TRUE,-122.683,45.5167,"Portland",0.828326180257511,15.0171673819742,1961.2514565623,0.00446920000000262,"winter","max"
"790","PAMR",0.313304721030043,TRUE,-149.9,61.2167,"Anchorage",0.313304721030043,25.0171673819743,151.794039872972,-0.00135559999999657,"winter","max"
"791","PHNL",1.10917030567686,TRUE,-157.8167,21.3,"Honolulu",1.10917030567686,6.37554585152838,4387.7153853052,-0.0069443999999983,"winter","max"
"792","KAAO",-2.24463519313305,FALSE,-97.2833,37.7167,"Wichita",2.24463519313305,48.0901287553648,5266.59775470213,0.0295239000000009,"winter","min"
"793","KACY",-4.20600858369099,FALSE,-74.4167,39.3667,"Atlantic City",4.20600858369099,97.0386266094421,599.93741711374,0.00241660000000365,"winter","min"
"794","KAGC",-1.18884120171674,FALSE,-79.95,40.45,"Pittsburgh",1.18884120171674,56.9570815450644,4029.64340864347,0.00937520000000092,"winter","min"
"795","KALB",-1.92274678111588,FALSE,-73.75,42.6667,"Albany",1.92274678111588,74.0257510729614,1649.72808632176,0.0141206999999994,"winter","min"
"796","KAMA",-1.72103004291845,FALSE,-101.833,35.1833,"Amarillo",1.72103004291845,36.1416309012876,4296.02258861715,-0.0386971000000003,"winter","min"
"797","KANJ",-1.32618025751073,FALSE,-84.35,46.5,"Sault Ste Marie",1.32618025751073,66.9828326180258,314.657236354513,0.00228849999999881,"winter","min"
"798","KART",-3.79399141630901,FALSE,-75.9167,43.9667,"Watertown",3.79399141630901,164.909871244635,1016.97731047178,-0.00808379999999431,"winter","min"
"799","KATL",-0.780172413793103,FALSE,-84.3833,33.75,"Atlanta",0.780172413793103,37.2715517241379,447.929088641602,0.00100460000000169,"winter","min"
"800","KAVP",-0.257510729613734,FALSE,-75.65,41.4,"Scranton",0.257510729613734,59.0472103004292,1438.56222593147,-0.00896900000000045,"winter","min"
"801","KBAD",-3.03964757709251,FALSE,-93.7,32.4667,"Shreveport",3.03964757709251,59.1894273127753,8015.98116626834,-0.0584515999999979,"winter","min"
"802","KBFI",-0.244635193133047,FALSE,-122.333,47.6167,"Seattle",0.244635193133047,16.0128755364807,1168.45307858863,0.0104905000000031,"winter","min"
"803","KBFM",-0.244635193133047,FALSE,-88.05,30.7,"Mobile",0.244635193133047,37.3347639484979,1096.30931383149,0.00463429999999931,"winter","min"
"804","KBGR",-4.375,FALSE,-68.7833,44.8,"Bangor",4.375,121.659482758621,971.980275400585,-0.00161280000000374,"winter","min"
"805","KBHB",-5.35111111111111,FALSE,-66.99,44.91,"Eastport",5.35111111111111,110.631111111111,423.341956190268,0.00380939999999441,"winter","min"
"806","KBHM",-2.30042918454936,FALSE,-86.8333,33.5,"Birmingham",2.30042918454936,47.6909871244635,3666.84605322906,-0.0206608000000017,"winter","min"
"807","KBIS",-2.5301724137931,FALSE,-100.783,46.8,"Bismarck",2.5301724137931,74.4008620689655,927.383720680298,-0.00832680000000607,"winter","min"
"808","KBJC",1.05150214592275,TRUE,-105,39.75,"Denver",1.05150214592275,40.8969957081545,1458.28600805381,0.010764199999997,"winter","min"
"809","KBKE",-3.02575107296137,FALSE,-117.833,44.7833,"Baker",3.02575107296137,58.7167381974249,942.66482812831,0.0084251999999978,"winter","min"
"810","KBKL",0.630434782608696,TRUE,-81.6167,41.4667,"Cleveland",0.630434782608696,47.7347826086957,7429.27350910697,-0.0326199999999943,"winter","min"
"811","KBNA",-1.6137339055794,FALSE,-86.7833,36.1667,"Nashville",1.6137339055794,53.6223175965665,473.218266086402,0.0040362000000016,"winter","min"
"812","KBOI",-0.879828326180258,FALSE,-116.217,43.6,"Boise",0.879828326180258,34.244635193133,2046.98702276433,-0.0150185999999977,"winter","min"
"813","KBOS",-0.394849785407725,FALSE,-71.0833,42.35,"Boston",0.394849785407725,48.5751072961373,2302.64039268545,-0.0100824999999958,"winter","min"
"814","KBUF",-2.2618025751073,FALSE,-78.8333,42.9167,"Buffalo",2.2618025751073,59.2918454935622,4984.35369330153,0.0302531999999971,"winter","min"
"815","KCEF",-3.6137339055794,FALSE,-72.5667,42.1,"Springfield",3.6137339055794,106.592274678112,1918.82539625987,-0.00148310000000151,"winter","min"
"816","KCHS",-3.94849785407725,FALSE,-79.9333,32.7833,"Charleston",3.94849785407725,71.0557939914163,785.680512228102,0.00682510000000036,"winter","min"
"817","KCLT",-2.92274678111588,FALSE,-80.8333,35.2333,"Charlotte",2.92274678111588,60.31330472103,1129.31623220478,0.00621309999999653,"winter","min"
"818","KCNM",-1.28755364806867,FALSE,-104.25,32.4333,"Carlsbad",1.28755364806867,44.1630901287554,2433.55595894299,0.012626400000002,"winter","min"
"819","KCPS",-1.7381974248927,FALSE,-90.2,38.5833,"St Louis",1.7381974248927,57.3776824034335,4851.60288326603,-0.043702500000002,"winter","min"
"820","KCQT",-0.124463519313305,FALSE,-118.25,34.05,"Los Angeles",0.124463519313305,12.1330472103004,633.5512296199,-0.00223420000000374,"winter","min"
"821","KCRW",-2.26609442060086,FALSE,-81.6333,38.35,"Charleston",2.26609442060086,77.3905579399142,62.4455941830239,0.000180499999999029,"winter","min"
"822","KCUB",-0.472103004291845,FALSE,-81.0333,34,"Columbia",0.472103004291845,52.3605150214592,160.5717154289,-0.000710400000002664,"winter","min"
"823","KCYS",-1.32188841201717,FALSE,-104.867,41.15,"Cheyenne",1.32188841201717,42.0171673819742,4079.66056097447,0.0100185999999951,"winter","min"
"824","KDAL",-0.532188841201717,FALSE,-96.7667,32.7667,"Dallas",0.532188841201717,37.450643776824,3045.32997407414,-0.00996419999999887,"winter","min"
"825","KDBQ",-2.52789699570815,FALSE,-90.6667,42.5167,"Dubuque",2.52789699570815,49.3519313304721,1801.58221870476,0.0161416999999986,"winter","min"
"826","KDET",-0.733905579399142,FALSE,-83.05,42.3333,"Detroit",0.733905579399142,42.31330472103,407.137304742402,0.00187300000000334,"winter","min"
"827","KDLH",-3.50643776824034,FALSE,-92.0833,46.8167,"Duluth",3.50643776824034,61.6094420600858,3586.65909741129,0.0300280999999956,"winter","min"
"828","KDMH",0.454935622317597,TRUE,-76.6333,39.3,"Baltimore",0.454935622317597,40.480686695279,2110.92800438856,0.00961519999999894,"winter","min"
"829","KDOV",-1.02575107296137,FALSE,-75.5267,39.1619,"Dover",1.02575107296137,55.3090128755365,460.738822568871,0.0037319999999994,"winter","min"
"830","KDSM",-0.896995708154506,FALSE,-93.6167,41.5833,"Des Moines",0.896995708154506,43.618025751073,2017.23556537982,-0.0172448000000003,"winter","min"
"831","KEED",1.97854077253219,TRUE,-114.6,34.8333,"Needles",1.97854077253219,23.8154506437768,2086.08365091884,-0.014759699999999,"winter","min"
"832","KELP",-2.66952789699571,FALSE,-106.483,31.7667,"El Paso",2.66952789699571,33.1502145922747,567.964708034671,0.00482219999999955,"winter","min"
"833","KEUG",-1.04761904761905,FALSE,-123.083,44.05,"Eugene",1.04761904761905,24.952380952381,378.601308770283,-0.00206909999999993,"winter","min"
"834","KEYE",-1.78540772532189,FALSE,-86.1667,39.7667,"Indianapolis",1.78540772532189,63.1416309012876,763.400582576301,-0.00170299999999912,"winter","min"
"835","KEYW",-0.416309012875536,FALSE,-81.8,24.55,"Key West",0.416309012875536,11.6523605150215,2103.57919721721,-0.00505929999999921,"winter","min"
"836","KFAR",-0.584415584415584,FALSE,-96.8,46.8667,"Fargo",0.584415584415584,46.2380952380952,1401.16185528042,-0.0104862999999966,"winter","min"
"837","KFAT",0.0686695278969957,TRUE,-119.8,36.7333,"Fresno",0.0686695278969957,13.9656652360515,1253.6693977173,-0.00449809999999928,"winter","min"
"838","KFLG",-1.09442060085837,FALSE,-111.683,35.2167,"Flagstaff",1.09442060085837,38.450643776824,3536.31790056298,0.0184163999999996,"winter","min"
"839","KFSD",-1.69527896995708,FALSE,-96.7333,43.55,"Sioux Falls",1.69527896995708,57.68669527897,626.1057743288,0.0054040999999998,"winter","min"
"840","KGCK",-3.58369098712446,FALSE,-100.883,37.9667,"Garden City",3.58369098712446,52.5965665236051,1063.93336829822,-0.00498979999999705,"winter","min"
"841","KGEG",-2.03862660944206,FALSE,-117.433,47.6667,"Spokane",2.03862660944206,37.3347639484979,1023.79228456751,0.00791979999999626,"winter","min"
"842","KGJT",-1.46351931330472,FALSE,-108.55,39.0833,"Grand Junction",1.46351931330472,32.7424892703863,2157.73270809197,0.0194295000000011,"winter","min"
"843","KGRR",-1.59656652360515,FALSE,-85.6667,42.9667,"Grand Rapids",1.59656652360515,51.9656652360515,387.91371903789,0.00334010000000262,"winter","min"
"844","KHKS",-1.63090128755365,FALSE,-90.2,32.3333,"Jackson",1.63090128755365,48.6008583690987,4088.87190569354,0.0345427000000029,"winter","min"
"845","KHLN",-3.2618025751073,FALSE,-112.033,46.5833,"Helena",3.2618025751073,89.0214592274678,800.73374060081,-0.005845199999996,"winter","min"
"846","KHOT",-1.49568965517241,FALSE,-93.05,34.5167,"Hot Springs",1.49568965517241,51.9094827586207,1518.47889364846,0.0129996000000006,"winter","min"
"847","KHQM",-0.875536480686695,FALSE,-123.9,46.9833,"Hoquiam",0.875536480686695,14.1630901287554,853.309367122011,0.00237529999999708,"winter","min"
"848","KHVN",-0.278969957081545,FALSE,-72.9167,41.3167,"New Haven",0.278969957081545,69.2145922746781,1323.88716866813,0.00842600000000004,"winter","min"
"849","KHVR",-2.60944206008584,FALSE,-109.717,48.55,"Harve",2.60944206008584,72.3948497854077,2429.79861836985,9.99999997475243e-07,"winter","min"
"850","KIDA",-3.74248927038627,FALSE,-112.017,43.5,"Idaho Falls",3.74248927038627,78.9012875536481,2087.46524335901,0.00733929999999816,"winter","min"
"851","KILM",-2.42918454935622,FALSE,-77.95,34.2333,"Wilmington",2.42918454935622,72.8583690987124,971.337261675213,0.00757449999999693,"winter","min"
"852","KLBF",-2.7381974248927,FALSE,-100.767,41.1333,"North Platte",2.7381974248927,47.7768240343348,965.097085765199,-0.00697590000000048,"winter","min"
"853","KLMT",-1.15584415584416,FALSE,-121.733,42.1667,"Klamath Falls",1.15584415584416,48.1601731601732,7609.54332354419,-0.0581670000000045,"winter","min"
"854","KLND",-1.14655172413793,FALSE,-108.667,42.8333,"Lander",1.14655172413793,58.1896551724138,5206.03966996804,0.000286000000002673,"winter","min"
"855","KLNK",-2.23175965665236,FALSE,-96.6667,40.8333,"Lincoln",2.23175965665236,55.8025751072961,3734.66705744887,0.019683999999998,"winter","min"
"856","KLUK",-2.53648068669528,FALSE,-84.5,39.1333,"Cincinnati",2.53648068669528,83.4892703862661,3508.24894508394,0.0301818000000011,"winter","min"
"857","KLWS",-2.26182965299685,FALSE,-117.033,46.4,"Lewiston",2.26182965299685,40.0347003154574,2446.78098712962,-0.000408900000003598,"winter","min"
"858","KMDW",-1.16309012875536,FALSE,-87.6167,41.8333,"Chicago",1.16309012875536,37.5665236051502,5094.91498753921,-0.0448135999999977,"winter","min"
"859","KMEM",-0.789699570815451,FALSE,-90.05,35.15,"Memphis",0.789699570815451,43.5622317596567,106.331049738634,0.000465699999999458,"winter","min"
"860","KMHT",-0.570815450643777,FALSE,-71.5,43,"Manchester",0.570815450643777,68.587982832618,3718.35752814,0.00436030000000187,"winter","min"
"861","KMIA",-1.57510729613734,FALSE,-80.2,25.7667,"Miami",1.57510729613734,22.6309012875536,993.779899555213,0.00502020000000059,"winter","min"
"862","KMKC",-1.20600858369099,FALSE,-94.5833,39.1,"Kansas City",1.20600858369099,38.5364806866953,410.576024691062,0.000273499999998705,"winter","min"
"863","KMKE",-0.836909871244635,FALSE,-87.9167,43.0333,"Milwaukee",0.836909871244635,42.5450643776824,1040.14848769965,-0.00560250000000195,"winter","min"
"864","KMLF",-0.103448275862069,FALSE,-112.083,38.7667,"Richfield",0.103448275862069,69.2241379310345,647.259049175017,-0.00576730000000225,"winter","min"
"865","KMPV",-4.01716738197425,FALSE,-72.5333,44.25,"Montpelier",4.01716738197425,113.25321888412,3542.12266104622,-0.0100593000000018,"winter","min"
"866","KMSP",-0.815450643776824,FALSE,-93.2333,44.9833,"Minneapolis",0.815450643776824,40.3776824034335,2575.9894720597,0.00554699999999997,"winter","min"
"867","KMXF",-2.71244635193133,FALSE,-86.3,32.35,"Montgomery",2.71244635193133,47.6824034334764,1863.58303500952,-0.0168052000000003,"winter","min"
"868","KNEW",-1.71244635193133,FALSE,-90.0667,29.95,"New Orleans",1.71244635193133,35.5579399141631,481.210543212123,-0.00106579999999923,"winter","min"
"869","KNIP",1.53218884120172,TRUE,-81.6667,30.3667,"Jacksonville",1.53218884120172,43.3261802575107,3971.13768996489,0.0345162000000023,"winter","min"
"870","KNYC",-0.274678111587983,FALSE,-73.9667,40.7833,"New York",0.274678111587983,40.9184549356223,8505.08799071132,0.0705247,"winter","min"
"871","KOFP",-3.27038626609442,FALSE,-77.4833,37.55,"Richmond",3.27038626609442,63.2961373390558,4300.76701872547,0.00927539999999993,"winter","min"
"872","KOLS",-0.184549356223176,FALSE,-110.933,31.35,"Nogales",0.184549356223176,18.4678111587983,1073.54273830622,0.00962250000000253,"winter","min"
"873","KOSU",-2.14592274678112,FALSE,-83.0167,40,"Columbus",2.14592274678112,69.7596566523605,4574.13682601858,0.0388244999999969,"winter","min"
"874","KP68",-8.55364806866953,FALSE,-117.067,39.4833,"Austin",8.55364806866953,151.128755364807,1029.41063264993,-0.00927010000000195,"winter","min"
"875","KPHL",-0.184549356223176,FALSE,-75.1667,39.95,"Philadelphia",0.184549356223176,48.9914163090129,313.487670211171,-0.00258389999999764,"winter","min"
"876","KPHX",2.36480686695279,TRUE,-112.067,33.4833,"Phoenix",2.36480686695279,17.9270386266094,3928.24985379999,0.034922899999998,"winter","min"
"877","KPIR",-2.88841201716738,FALSE,-100.35,44.3667,"Pierre",2.88841201716738,55.5579399141631,299.248060483079,-8.76000000005206e-05,"winter","min"
"878","KPVD",-1.45064377682403,FALSE,-71.4,41.8333,"Providence",1.45064377682403,69.6995708154506,1485.33776895833,0.00931090000000268,"winter","min"
"879","KPVU",-2.49137931034483,FALSE,-111.6608,40.2444,"Provo",2.49137931034483,45.5431034482759,1187.91108120391,0.0105561999999964,"winter","min"
"880","KPWM",-3.72961373390558,FALSE,-70.25,43.6667,"Portland",3.72961373390558,89.2489270386266,1007.79630723222,0.00760069999999757,"winter","min"
"881","KRDU",-1.52789699570815,FALSE,-78.65,35.7667,"Raleigh",1.52789699570815,51.2274678111588,1785.47951589642,-0.0128897000000023,"winter","min"
"882","KRNO",-1.16309012875536,FALSE,-119.817,39.5,"Reno",1.16309012875536,28.6738197424893,3301.47148929249,-0.0296329000000028,"winter","min"
"883","KROA",-1.58369098712446,FALSE,-79.95,37.2833,"Roanoke",1.58369098712446,48.9914163090129,1565.43474506134,0.0123295999999939,"winter","min"
"884","KSAC",-1.60085836909871,FALSE,-121.5,38.5833,"Sacramento",1.60085836909871,21.9957081545064,524.33298167312,0.00172810000000112,"winter","min"
"885","KSAF",-1.69957081545064,FALSE,-105.95,35.6833,"Santa Fe",1.69957081545064,28.7124463519313,1177.31721917576,-0.00367519999999644,"winter","min"
"886","KSAN",0.78169014084507,TRUE,-117.15,32.72,"San Diego",0.78169014084507,11.3169014084507,1141.54798179202,0.0042619999999971,"winter","min"
"887","KSDF",-0.622317596566524,FALSE,-85.7667,38.25,"Louisville",0.622317596566524,63.9442060085837,779.904730399294,-0.00266469999999686,"winter","min"
"888","KSFO",-1.44827586206897,FALSE,-122.433,37.7833,"San Francisco",1.44827586206897,17.2413793103448,1515.03038392059,0.00837049999999806,"winter","min"
"889","KSGF",-2.29184549356223,FALSE,-93.2833,37.2167,"Springfield",2.29184549356223,51.6394849785408,1173.21920940027,0.0077428000000026,"winter","min"
"890","KSGU",0.885135135135135,TRUE,-113.5781,37.0953,"St. George",0.885135135135135,19.8581081081081,871.586666669498,-0.00122779999999523,"winter","min"
"891","KSKF",-2.32618025751073,FALSE,-98.55,29.3833,"San Antonio",2.32618025751073,43.4592274678112,7099.94580249087,-0.040821900000001,"winter","min"
"892","KSLC",-1.89224137931034,FALSE,-111.9,40.7667,"Salt Lake City",1.89224137931034,37.6163793103448,1001.84611400644,0.00592069999999723,"winter","min"
"893","KSMN",-1.2987012987013,FALSE,-113.9,45.1833,"Salmon",1.2987012987013,89.3939393939394,898.318492974142,0.00754530000000386,"winter","min"
